,Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month
15041,865803,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,73671,Married,Star,8355.64,Standard,2016,11,2016,6
15042,173531,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,84678,Married,Star,8364.56,Standard,2017,10,2016,6
15043,552755,Canada,Manitoba,Winnipeg,R3R 3T4,Female,Doctor,222667,Married,Star,8368.88,Standard,2017,2,2017,10
15044,994877,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,88626,Divorced,Star,8370.4,Standard,2016,9,2016,6
15045,635715,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,56354,Married,Star,8370.57,Standard,2013,7,2016,6
15046,885480,Canada,British Columbia,Whistler,V6T 1Y8,Male,Doctor,79684,Married,Star,8372.85,Standard,2016,10,2016,6
15047,786710,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,79245,Married,Star,8377.5,Standard,2016,5,2016,6
15048,500782,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,61904,Married,Star,8378.36,Standard,2016,4,2016,6
15049,425472,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,50930,Married,Star,8382.48,Standard,2012,5,2016,6
15050,445675,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,50930,Married,Star,8382.48,Standard,2016,7,2016,6
15051,101644,Canada,Ontario,Toronto,P1L 8X8,Female,Master,101038,Married,Star,8382.63,Standard,2018,11,2016,6
15052,115529,Canada,British Columbia,Vancouver,V6E 3D9,Male,Master,101038,Married,Star,8382.63,Standard,2014,11,2016,6
15053,358375,Canada,Ontario,Toronto,M2Z 4K1,Male,Master,101038,Married,Star,8382.63,Standard,2012,10,2016,6
15054,771932,Canada,Ontario,Toronto,P5S 6R4,Female,Master,101038,Married,Star,8382.63,Standard,2017,10,2018,2
15055,820164,Canada,Ontario,Toronto,M1R 4K3,Female,Master,101038,Married,Star,8382.63,Standard,2017,4,2016,6
15056,869284,Canada,Ontario,Ottawa,K1F 2R2,Female,Master,101038,Married,Star,8382.63,Standard,2015,1,2016,6
15057,362165,Canada,Nova Scotia,Halifax,B3C 2M8,Female,Bachelor,95659,Married,Star,8388.72,Standard,2016,11,2016,6
15058,548202,Canada,Ontario,Kingston,M9K 2P4,Male,College,79245,Single,Star,8390.12,Standard,2018,11,2016,6
15059,898162,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,61331,Married,Star,8391.13,Standard,2015,2,2016,6
15060,509928,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,79245,Married,Star,8395.81,Standard,2012,8,2016,6
15061,821419,Canada,Ontario,Toronto,P1W 1K4,Male,College,79245,Married,Star,8395.81,Standard,2018,5,2016,6
15062,869971,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,79245,Married,Star,8396.33,Standard,2013,8,2016,6
15063,117342,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,47178,Divorced,Star,8400.79,Standard,2016,7,2016,6
15064,634418,Canada,Ontario,Toronto,P1L 8X8,Male,College,79245,Single,Star,8401.79,Standard,2017,3,2016,6
15065,141742,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,79245,Married,Star,8403.91,Standard,2016,12,2016,6
15066,256574,Canada,Ontario,Toronto,M8Y 4K8,Female,College,79245,Married,Star,8403.91,Standard,2016,12,2016,6
15067,557597,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,94365,Married,Star,8405.75,Standard,2018,8,2016,6
15068,884040,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,63035,Married,Star,8406.39,Standard,2012,8,2016,6
15069,687170,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,81028,Married,Star,8406.76,Standard,2016,6,2016,6
15070,153600,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,71411,Married,Star,8409.67,Standard,2017,2,2016,6
15071,271929,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,71411,Married,Star,8409.67,Standard,2016,12,2016,6
15072,761459,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,75686,Married,Star,8414.08,Standard,2015,8,2016,6
15073,185153,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,84782,Married,Star,8414.94,Standard,2016,5,2016,6
15074,879542,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,55144,Married,Star,8417.1,Standard,2013,6,2016,6
15075,534764,Canada,British Columbia,Vancouver,V6E 3D9,Female,Doctor,282677,Married,Star,8420.43,Standard,2018,8,2016,6
15076,574899,Canada,Ontario,Trenton,K8V 4B2,Male,Doctor,282677,Married,Star,8420.43,Standard,2014,9,2016,6
15077,212484,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,65935,Divorced,Star,8427.17,Standard,2017,12,2016,6
15078,394569,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,65935,Divorced,Star,8427.17,Standard,2016,6,2017,2
15079,847938,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,65935,Divorced,Star,8427.17,Standard,2015,3,2015,11
15080,969632,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,65935,Divorced,Star,8427.17,Standard,2013,2,2016,6
15081,952938,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,47026,Married,Star,8427.72,Standard,2016,5,2016,6
15082,316970,Canada,Quebec,Montreal,H4G 3T4,Male,Doctor,74492,Single,Star,8428.47,Standard,2018,10,2016,6
15083,200863,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,96102,Divorced,Star,8432.52,Standard,2016,7,2016,6
15084,308197,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,96102,Divorced,Star,8432.52,Standard,2012,6,2016,6
15085,355994,Canada,Ontario,Toronto,P1J 8T7,Female,Doctor,186861,Married,Star,8432.82,Standard,2014,10,2016,6
15086,416105,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,74320,Divorced,Star,8433.23,Standard,2018,11,2016,6
15087,872774,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,64262,Married,Star,8434.46,Standard,2014,10,2016,6
15088,540291,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,79245,Married,Star,8435.18,Standard,2018,12,2016,6
15089,386649,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,67896,Married,Star,8436.35,Standard,2015,8,2016,6
15090,952582,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,52907,Divorced,Star,2616.61,2018 Promotion,2018,3,2016,6
15091,484225,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,48337,Single,Star,8439.62,Standard,2018,10,2016,6
15092,520428,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,48337,Single,Star,8439.62,Standard,2016,7,2016,6
15093,461325,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,87777,Single,Star,8444.84,Standard,2013,4,2014,8
15094,297520,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,75730,Married,Star,8453.68,Standard,2016,7,2016,6
15095,410963,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,75730,Married,Star,8453.68,Standard,2017,3,2016,6
15096,382980,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,50949,Married,Star,8457.46,Standard,2013,10,2016,6
15097,791809,Canada,British Columbia,Victoria,V10 6T5,Female,Doctor,242540,Married,Star,8458.91,Standard,2014,4,2016,6
15098,598059,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,99753,Married,Star,8459.05,Standard,2016,3,2016,6
15099,335421,Canada,Quebec,Montreal,H2Y 2W2,Male,High School or Below,52477,Married,Star,8467.27,Standard,2013,2,2016,6
15100,710255,Canada,British Columbia,Whistler,V6T 1Y8,Male,High School or Below,52477,Married,Star,8467.27,Standard,2016,1,2016,6
15101,280895,Canada,Quebec,Montreal,H2Y 2W2,Female,College,79245,Single,Star,8467.37,Standard,2012,8,2016,6
15102,959453,Canada,Ontario,Toronto,P1J 8T7,Male,Doctor,187963,Divorced,Star,8467.39,Standard,2018,5,2016,6
15103,565040,Canada,Alberta,Edmonton,T3G 6Y6,Female,College,79245,Married,Star,8470.04,Standard,2012,4,2016,6
15104,781354,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,79245,Single,Star,8473.46,Standard,2017,6,2016,6
15105,838657,Canada,Quebec,Montreal,H2Y 4R4,Female,College,79245,Single,Star,8473.46,Standard,2016,4,2016,6
15106,576576,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,74705,Divorced,Star,8474.63,Standard,2016,11,2016,6
15107,825254,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,74705,Divorced,Star,8474.63,Standard,2017,11,2016,6
15108,579034,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,52528,Married,Star,8476.08,Standard,2017,2,2016,6
15109,140977,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,86057,Married,Star,8476.77,Standard,2017,4,2016,6
15110,710069,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,86057,Married,Star,8476.77,Standard,2012,5,2016,6
15111,745938,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,72312,Married,Star,8476.81,Standard,2012,4,2016,6
15112,772181,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,55767,Single,Star,8485.33,Standard,2014,5,2016,6
15113,838008,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,55767,Single,Star,8485.33,Standard,2017,6,2016,6
15114,614063,Canada,Quebec,Montreal,H2Y 4R4,Female,College,79245,Single,Star,8485.39,Standard,2016,3,2016,6
15115,779171,Canada,Ontario,Ottawa,K1F 2R2,Female,Doctor,283437,Divorced,Star,8490.28,Standard,2014,5,2016,6
15116,134847,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,77331,Married,Star,8491.02,Standard,2018,9,2016,6
15117,198123,Canada,Ontario,Toronto,P1J 8T7,Female,College,79245,Single,Star,8491.47,Standard,2012,9,2016,6
15118,727095,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,79245,Single,Star,8491.47,Standard,2017,1,2016,6
15119,243751,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,49316,Divorced,Star,8495.16,Standard,2015,9,2018,9
15120,294580,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,96956,Divorced,Star,8496.36,Standard,2013,8,2016,6
15121,752047,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,89435,Divorced,Star,2619.34,2018 Promotion,2018,2,2016,6
15122,406294,Canada,Nova Scotia,Halifax,B3C 2M8,Female,College,79245,Single,Star,8509.45,Standard,2013,2,2016,6
15123,675710,Canada,Quebec,Quebec City,G1B 3L5,Male,College,79245,Single,Star,8509.45,Standard,2012,4,2016,6
15124,368591,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Doctor,250253,Divorced,Star,8509.85,Standard,2014,8,2016,6
15125,437086,Canada,Quebec,Tremblant,H5Y 2S9,Male,Doctor,250253,Divorced,Star,8509.85,Standard,2012,10,2016,6
15126,579318,Canada,British Columbia,Victoria,V10 6T5,Male,Doctor,250253,Divorced,Star,8509.85,Standard,2012,5,2016,6
15127,721456,Canada,Quebec,Hull,J8Y 3Z5,Male,Doctor,250253,Divorced,Star,8509.85,Standard,2017,11,2018,7
15128,697840,Canada,Ontario,Toronto,M8Y 4K8,Male,College,79245,Single,Star,8510.53,Standard,2015,11,2016,7
15129,296146,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,75248,Married,Star,8513.59,Standard,2013,10,2016,6
15130,117832,Canada,Quebec,Montreal,H2T 9K8,Male,College,79245,Divorced,Star,8520.15,Standard,2015,7,2015,9
15131,165827,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,79245,Divorced,Star,8520.15,Standard,2015,8,2016,6
15132,297427,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,98569,Single,Star,8528.29,Standard,2012,7,2016,6
15133,726472,Canada,Ontario,Sudbury,M5V 1G5,Female,College,79245,Married,Star,8532.72,Standard,2015,9,2016,5
15134,299769,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,53926,Married,Star,8532.99,Standard,2017,7,2016,6
15135,208967,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,66537,Married,Star,8534.79,Standard,2012,8,2016,6
15136,667860,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,72731,Single,Star,8535.11,Standard,2013,9,2016,6
15137,769030,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,70853,Divorced,Star,8535.11,Standard,2012,10,2016,6
15138,966891,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,52559,Single,Star,8544.41,Standard,2017,4,2016,6
15139,253210,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,57851,Married,Star,8545.61,Standard,2016,9,2016,6
15140,368118,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,70730,Single,Star,8548.3,Standard,2017,12,2016,6
15141,368122,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,79245,Single,Star,8555.89,Standard,2018,7,2016,6
15142,217862,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,98604,Married,Star,8563.97,Standard,2016,9,2016,6
15143,296997,Canada,Manitoba,Winnipeg,R3R 3T4,Male,Bachelor,101933,Married,Star,8564.77,Standard,2013,11,2016,6
15144,316752,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,101933,Married,Star,8564.77,Standard,2016,1,2016,6
15145,771757,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,101933,Married,Star,8564.77,Standard,2012,10,2016,6
15146,482525,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,104827,Married,Star,8566.42,Standard,2014,7,2016,6
15147,664183,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,104938,Married,Star,8569.42,Standard,2018,9,2016,6
15148,963170,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,66081,Single,Star,8573.46,Standard,2018,1,2018,9
15149,822102,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,89040,Married,Star,8578.36,Standard,2017,6,2016,6
15150,541239,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Doctor,196703,Divorced,Star,8579.89,Standard,2017,7,2016,6
15151,783145,Canada,Ontario,Toronto,M2M 7K8,Male,High School or Below,76565,Married,Star,8581.28,Standard,2015,8,2016,6
15152,195806,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,80543,Married,Star,8581.64,Standard,2012,12,2016,6
15153,931054,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,71380,Married,Star,8583.85,Standard,2018,5,2016,6
15154,942194,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,79245,Single,Star,8586.53,Standard,2018,10,2016,6
15155,679994,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,79245,Married,Star,8586.66,Standard,2018,6,2016,6
15156,792698,Canada,Ontario,Trenton,K8V 4B2,Female,College,79245,Married,Star,8586.66,Standard,2016,7,2016,6
15157,198836,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,60208,Married,Star,8586.8,Standard,2015,12,2016,6
15158,838232,Canada,Ontario,Toronto,M3R 4K8,Male,College,79245,Single,Star,8591.31,Standard,2016,2,2016,6
15159,277494,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,52718,Married,Star,8595.15,Standard,2016,8,2016,6
15160,535367,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,52718,Married,Star,8595.15,Standard,2016,4,2016,6
15161,899543,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,100868,Married,Star,8595.98,Standard,2014,5,2016,10
15162,292618,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,50775,Single,Star,8596.57,Standard,2016,9,2016,6
15163,767416,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,71228,Married,Star,8596.92,Standard,2013,6,2016,6
15164,398086,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,59796,Married,Star,8598.19,Standard,2014,1,2016,6
15165,444894,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,59796,Married,Star,8598.19,Standard,2014,7,2016,6
15166,958687,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,66730,Married,Star,8605.5,Standard,2015,3,2016,6
15167,474027,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,89781,Married,Star,8609.16,Standard,2018,11,2016,6
15168,587378,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,89781,Married,Star,8609.16,Standard,2018,11,2016,6
15169,664379,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,89781,Married,Star,8609.16,Standard,2012,11,2016,6
15170,181140,Canada,Quebec,Montreal,H3T 8L4,Female,Bachelor,73702,Married,Star,2656.99,2018 Promotion,2018,3,2016,6
15171,798814,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,89781,Married,Star,8609.16,Standard,2017,6,2016,6
15172,439566,Canada,Quebec,Montreal,H3J 5I6,Male,Bachelor,59184,Married,Star,8613.46,Standard,2016,3,2016,6
15173,330433,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,78900,Married,Star,8614.69,Standard,2012,8,2016,6
15174,951458,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,78900,Married,Star,8614.69,Standard,2016,3,2016,6
15175,527712,Canada,British Columbia,Victoria,V10 6T5,Male,College,79245,Single,Star,8621.19,Standard,2016,2,2016,6
15176,198354,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,103151,Single,Star,8622.84,Standard,2015,4,2016,5
15177,675538,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,103151,Single,Star,8622.84,Standard,2014,2,2016,6
15178,801241,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,103151,Single,Star,8622.84,Standard,2016,3,2016,11
15179,805545,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,103151,Single,Star,8622.84,Standard,2018,6,2016,6
15180,867070,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,103151,Single,Star,8622.84,Standard,2017,9,2016,6
15181,415341,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,79245,Single,Star,8628.3,Standard,2015,5,2016,6
15182,655263,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,49516,Divorced,Star,8630.05,Standard,2012,8,2016,6
15183,699343,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,49516,Divorced,Star,8630.05,Standard,2015,5,2016,6
15184,201561,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,102301,Married,Star,8632.78,Standard,2017,11,2016,6
15185,782719,Canada,British Columbia,Vancouver,V1E 4R6,Male,Doctor,237790,Single,Star,8634.36,Standard,2012,11,2016,6
15186,456360,Canada,Ontario,Toronto,M2M 6J7,Female,High School or Below,45580,Married,Star,8635.4,Standard,2013,1,2016,6
15187,360017,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,99502,Divorced,Star,8639.5,Standard,2015,1,2016,6
15188,123115,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,78830,Married,Star,8646.5,Standard,2012,8,2016,6
15189,136022,Canada,Quebec,Montreal,H3T 8L4,Female,Bachelor,78830,Married,Star,8646.5,Standard,2013,4,2016,6
15190,140419,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,78830,Married,Star,8646.5,Standard,2016,7,2016,6
15191,263569,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,78830,Married,Star,8646.5,Standard,2015,7,2016,6
15192,424208,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,78830,Married,Star,8646.5,Standard,2014,1,2016,6
15193,576294,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,78830,Married,Star,8646.5,Standard,2014,5,2016,6
15194,328668,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,100976,Married,Star,8649.7,Standard,2013,10,2016,6
15195,113864,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,79913,Married,Star,8652.65,Standard,2017,11,2016,6
15196,554449,Canada,British Columbia,Victoria,V10 6T5,Male,High School or Below,61453,Married,Star,8653.3,Standard,2017,7,2016,6
15197,106046,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,16628,Single,Star,2658.22,2018 Promotion,2018,4,2016,6
15198,123784,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,77615,Married,Star,8658.86,Standard,2012,8,2016,6
15199,142715,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,77615,Married,Star,8658.86,Standard,2016,7,2016,6
15200,185815,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,77615,Married,Star,8658.86,Standard,2012,7,2016,6
15201,582097,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,77615,Married,Star,8658.86,Standard,2014,10,2015,6
15202,763403,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,77615,Married,Star,8658.86,Standard,2014,2,2016,6
15203,237303,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,90208,Married,Star,8660.84,Standard,2017,2,2016,6
15204,603446,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,100315,Married,Star,8663.55,Standard,2012,11,2016,6
15205,675616,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,100315,Married,Star,8663.55,Standard,2014,1,2016,6
15206,892967,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,62028,Married,Star,8665.96,Standard,2015,11,2016,6
15207,312568,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,54850,Married,Star,8667.09,Standard,2013,10,2016,6
15208,848498,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,54850,Married,Star,8667.09,Standard,2018,12,2016,6
15209,406287,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,47620,Married,Star,8668.61,Standard,2017,7,2018,3
15210,294642,Canada,Alberta,Calgary,T3E 2V9,Male,College,79245,Single,Star,8672.23,Standard,2015,6,2016,6
15211,848159,Canada,Ontario,Toronto,M1R 4K3,Female,College,79245,Single,Star,8672.23,Standard,2014,5,2016,6
15212,552747,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,79245,Single,Star,8672.81,Standard,2017,8,2016,6
15213,765079,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,87676,Married,Star,8676.7,Standard,2012,6,2016,6
15214,991189,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,87676,Married,Star,8676.7,Standard,2018,8,2016,6
15215,392785,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,77543,Married,Star,8678.51,Standard,2015,8,2016,6
15216,512869,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,72769,Married,Star,8679.8,Standard,2014,4,2016,6
15217,659400,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,72769,Married,Star,8679.8,Standard,2012,11,2016,6
15218,648533,Canada,Nova Scotia,Halifax,B3J 9S2,Female,High School or Below,40070,Married,Star,8682.23,Standard,2014,5,2016,6
15219,326001,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,75152,Divorced,Star,8688.75,Standard,2016,1,2016,6
15220,624528,Canada,Ontario,Toronto,P1L 8X8,Male,Doctor,141278,Married,Star,8693.63,Standard,2013,9,2015,1
15221,892227,Canada,British Columbia,Vancouver,V5R 1W3,Male,Doctor,141278,Married,Star,8693.63,Standard,2018,12,2016,6
15222,940249,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,67684,Married,Star,8694.0,Standard,2017,8,2016,6
15223,976330,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,67684,Married,Star,8694.0,Standard,2018,9,2016,6
15224,367338,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,73287,Married,Star,8696.71,Standard,2015,4,2016,6
15225,894919,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,73287,Married,Star,8696.71,Standard,2016,4,2016,6
